no. vertices,no. edges,order of symmetry group,order of a vertex stabilizer,order of dart stabilizer,no. of semi-transitive orientations,girth,dimeter
434,868,156.48598271560854,150.41293818150814,149.02664382038824,1,4,108
434,868,7.459338895220296,1.3862943611198906,0.0,3,4,31
435,870,7.461640392208575,1.3862943611198906,0.0,2,4,15
435,870,7.461640392208575,1.3862943611198906,0.0,2,4,43
435,870,7.461640392208575,1.3862943611198906,0.0,2,4,72
436,872,157.18372760541712,151.1060853620681,149.7197910009482,3,4,109
436,872,7.463936604468925,1.3862943611198906,0.0,1,4,20
436,872,80.93753774382313,74.8598955004741,73.4736011393542,1,4,54
436,872,81.63068492438308,76.24618986159399,74.8598955004741,0,4,20
437,874,7.466227556215481,1.3862943611198906,0.0,2,4,19
438,876,157.88145145300447,151.79923254262803,150.41293818150814,1,4,109
438,876,7.468513271496337,1.3862943611198906,0.0,3,4,73
438,876,6.775366090936392,0.6931471805599453,0.0,2,6,8
438,876,6.775366090936392,0.6931471805599453,0.0,2,6,12
438,876,7.468513271496337,1.3862943611198906,0.0,1,6,11
440,880,158.57915445010028,152.49237972318798,151.1060853620681,3,4,110
440,880,7.473069088032197,1.3862943611198906,0.0,3,4,20
440,880,7.473069088032197,1.3862943611198906,0.0,3,4,44
440,880,7.473069088032197,1.3862943611198906,0.0,3,4,55
440,880,7.473069088032197,1.3862943611198906,0.0,3,4,55
440,880,7.473069088032197,1.3862943611198906,0.0,3,4,22
440,880,7.473069088032197,1.3862943611198906,0.0,3,4,20
440,880,7.473069088032197,1.3862943611198906,0.0,3,4,22
440,880,7.473069088032197,1.3862943611198906,0.0,1,6,44
440,880,7.473069088032197,1.3862943611198906,0.0,1,6,22
440,880,7.473069088032197,1.3862943611198906,0.0,1,6,22
440,880,6.779921907472252,0.6931471805599453,0.0,2,6,20
440,880,6.779921907472252,0.6931471805599453,0.0,2,6,20
440,880,7.473069088032197,1.3862943611198906,0.0,3,6,12
440,880,7.473069088032197,1.3862943611198906,0.0,3,6,12
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,10
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,10
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,10
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,10
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,8
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,8
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,8
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,8
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,8
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,8
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,8
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,8
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,11
440,880,6.779921907472252,0.6931471805599453,0.0,2,4,22
440,880,6.779921907472252,0.6931471805599453,0.0,2,8,11
440,880,81.63981740794634,75.55304268103404,74.16674831991415,1,4,55
440,880,42.82357529658941,36.7368005696771,35.35050620855721,1,4,27
440,880,6.779921907472252,1.3862943611198906,0.0,0,4,12
440,880,6.779921907472252,1.3862943611198906,0.0,0,4,22
440,880,6.779921907472252,1.3862943611198906,0.0,0,4,12
440,880,8.859363449152088,3.4657359027997265,2.0794415416798357,0,4,11
440,880,13.01824653251176,7.6246189861593985,6.238324625039508,0,4,11
440,880,6.779921907472252,1.3862943611198906,0.0,0,4,44
440,880,6.779921907472252,1.3862943611198906,0.0,0,4,22
440,880,13.01824653251176,7.6246189861593985,6.238324625039508,0,4,11
440,880,8.859363449152088,3.4657359027997265,2.0794415416798357,0,4,11
440,880,82.33296458850629,76.93933704215392,75.55304268103404,0,4,22
440,880,119.06976515818339,113.67613761183102,112.28984325071114,0,4,55
440,880,82.33296458850629,76.93933704215392,75.55304268103404,0,4,22
440,880,84.12472405773434,78.73109651138198,77.3448021502621,0,4,10
440,880,8.571681376700306,3.1780538303479458,1.791759469228055,0,8,8
440,880,12.155200315156417,6.068425588244111,4.68213122712422,0,10,6
441,882,7.475339236566737,1.3862943611198906,0.0,2,4,24
441,882,7.475339236566737,1.3862943611198906,0.0,2,4,73
441,882,8.168486417126681,2.0794415416798357,0.6931471805599453,1,4,20
441,882,7.475339236566737,1.3862943611198906,0.0,2,4,31
441,882,6.782192056006791,0.6931471805599453,0.0,2,6,31
441,882,6.782192056006791,0.6931471805599453,0.0,2,6,10
441,882,6.782192056006791,0.6931471805599453,0.0,2,6,9
441,882,6.782192056006791,0.6931471805599453,0.0,2,3,16
441,882,6.782192056006791,0.6931471805599453,0.0,2,6,10
441,882,6.782192056006791,0.6931471805599453,0.0,2,8,8
441,882,7.475339236566737,1.3862943611198906,0.0,2,6,10
441,882,6.782192056006791,0.6931471805599453,0.0,2,6,6
441,882,7.475339236566737,1.3862943611198906,0.0,2,3,14
442,884,159.27683678582562,153.18552690374793,151.79923254262803,1,4,110
442,884,7.477604243197589,1.3862943611198906,0.0,1,4,21
442,884,7.477604243197589,1.3862943611198906,0.0,1,4,19
442,884,7.477604243197589,1.3862943611198906,0.0,3,4,17
442,884,7.477604243197589,1.3862943611198906,0.0,1,6,17
442,884,7.477604243197589,1.3862943611198906,0.0,1,6,13
444,888,159.97449864674007,153.87867408430785,152.49237972318798,3,4,111
444,888,7.4821189235521155,1.3862943611198906,0.0,3,4,37
444,888,7.4821189235521155,1.3862943611198906,0.0,3,4,74
444,888,7.4821189235521155,1.3862943611198906,0.0,3,4,37
444,888,7.4821189235521155,1.3862943611198906,0.0,1,6,12
444,888,6.78897174299217,0.6931471805599453,0.0,2,8,7
444,888,6.78897174299217,0.6931471805599453,0.0,2,6,9
444,888,6.78897174299217,0.6931471805599453,0.0,2,6,9
444,888,6.78897174299217,0.6931471805599453,0.0,2,6,8
444,888,6.78897174299217,0.6931471805599453,0.0,2,4,12
444,888,82.3420144240262,76.24618986159399,74.8598955004741,2,4,55
444,888,7.4821189235521155,1.3862943611198906,0.0,2,6,18
444,888,6.78897174299217,1.3862943611198906,0.0,0,4,12
444,888,6.78897174299217,0.6931471805599453,0.0,2,3,14
444,888,83.03516160458615,77.63248422271387,76.24618986159399,0,4,37
445,890,7.484368643286131,1.3862943611198906,0.0,0,4,17
445,890,7.484368643286131,1.3862943611198906,0.0,2,4,44
445,890,7.484368643286131,1.3862943611198906,0.0,0,4,20
446,892,160.67214021688787,154.5718212648678,153.18552690374793,1,4,111
447,894,7.488852955733459,1.3862943611198906,0.0,2,4,74
448,896,161.36976167784275,155.26496844542774,153.87867408430785,3,4,112
448,896,7.491087593534876,1.3862943611198906,0.0,3,4,16
448,896,7.491087593534876,1.3862943611198906,0.0,3,4,32
448,896,7.491087593534876,1.3862943611198906,0.0,3,4,16
448,896,7.491087593534876,1.3862943611198906,0.0,3,4,16
448,896,7.491087593534876,1.3862943611198906,0.0,3,4,28
448,896,7.491087593534876,1.3862943611198906,0.0,3,4,28
448,896,7.491087593534876,1.3862943611198906,0.0,3,4,56
448,896,7.491087593534876,1.3862943611198906,0.0,3,4,56
448,896,7.491087593534876,1.3862943611198906,0.0,3,6,28
448,896,7.491087593534876,1.3862943611198906,0.0,3,6,28
448,896,7.491087593534876,1.3862943611198906,0.0,3,6,14
448,896,7.491087593534876,1.3862943611198906,0.0,3,6,14
448,896,7.491087593534876,1.3862943611198906,0.0,3,6,14
448,896,7.491087593534876,1.3862943611198906,0.0,3,6,14
448,896,7.491087593534876,1.3862943611198906,0.0,3,6,28
448,896,8.18423477409482,2.0794415416798357,0.6931471805599453,3,6,14
448,896,8.18423477409482,2.0794415416798357,0.6931471805599453,3,6,14
448,896,83.04413027456891,76.93933704215392,75.55304268103404,3,4,56
448,896,43.53474098265203,37.42994775023705,36.04365338911715,3,4,28
448,896,23.433472746413617,17.328679513998633,15.942385152878742,1,4,14
448,896,13.036265038014438,6.931471805599453,5.545177444479562,1,4,10
448,896,7.491087593534876,1.3862943611198906,0.0,2,4,8
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,28
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,28
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,28
448,896,7.491087593534876,1.3862943611198906,0.0,1,8,14
448,896,6.79794041297493,0.6931471805599453,0.0,2,8,14
448,896,8.18423477409482,2.772588722239781,1.3862943611198906,0,4,14
448,896,10.956823496334602,5.545177444479562,4.1588830833596715,0,4,14
448,896,10.956823496334602,5.545177444479562,4.1588830833596715,0,4,14
448,896,8.18423477409482,2.772588722239781,1.3862943611198906,0,4,28
448,896,8.18423477409482,2.772588722239781,1.3862943611198906,0,4,14
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,7.491087593534876,2.0794415416798357,0.6931471805599453,0,4,14
448,896,15.115706579694274,9.704060527839234,8.317766166719343,0,4,14
448,896,14.422559399134329,9.010913347279288,7.6246189861593985,0,4,14
448,896,15.115706579694274,9.704060527839234,8.317766166719343,0,4,14
448,896,7.491087593534876,2.0794415416798357,0.6931471805599453,0,4,14
448,896,32.444386093692906,27.03274004183787,25.646445680717978,0,4,14
448,896,15.115706579694274,9.704060527839234,8.317766166719343,0,4,14
448,896,42.841593802092085,37.42994775023705,36.04365338911715,0,4,28
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,32.444386093692906,27.03274004183787,25.646445680717978,0,4,14
448,896,8.18423477409482,2.772588722239781,1.3862943611198906,0,4,28
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,14
448,896,15.115706579694274,9.704060527839234,8.317766166719343,0,4,14
448,896,6.79794041297493,1.3862943611198906,0.0,0,4,28
448,896,6.79794041297493,0.6931471805599453,0.0,2,7,7
448,896,9.570529135214711,3.4657359027997265,2.0794415416798357,1,8,9
448,896,9.570529135214711,3.4657359027997265,2.0794415416798357,1,8,8
448,896,7.491087593534876,1.3862943611198906,0.0,3,6,14
448,896,8.18423477409482,2.0794415416798357,0.6931471805599453,3,6,28
448,896,8.18423477409482,2.0794415416798357,0.6931471805599453,3,6,28
448,896,7.491087593534876,1.3862943611198906,0.0,3,6,14
448,896,7.491087593534876,1.3862943611198906,0.0,3,8,14
448,896,7.491087593534876,1.3862943611198906,0.0,3,8,14
448,896,7.491087593534876,1.3862943611198906,0.0,3,8,14
448,896,7.491087593534876,1.3862943611198906,0.0,3,8,14
448,896,7.491087593534876,1.3862943611198906,0.0,3,4,14
448,896,7.491087593534876,1.3862943611198906,0.0,3,4,14
448,896,7.491087593534876,1.3862943611198906,0.0,3,8,14
448,896,7.491087593534876,1.3862943611198906,0.0,3,8,14
448,896,7.491087593534876,1.3862943611198906,0.0,3,8,14
448,896,7.491087593534876,1.3862943611198906,0.0,1,7,8
448,896,8.18423477409482,2.0794415416798357,0.6931471805599453,1,7,9
448,896,8.18423477409482,2.0794415416798357,0.6931471805599453,1,8,9
448,896,7.491087593534876,1.3862943611198906,0.0,1,7,8
448,896,8.18423477409482,2.0794415416798357,0.6931471805599453,1,7,8
448,896,8.18423477409482,2.0794415416798357,0.6931471805599453,1,8,8
448,896,8.18423477409482,2.0794415416798357,0.6931471805599453,1,4,8
448,896,8.18423477409482,2.0794415416798357,0.6931471805599453,1,4,8
448,896,7.491087593534876,1.3862943611198906,0.0,1,4,8
448,896,8.877381954654766,2.772588722239781,1.3862943611198906,1,8,9
448,896,26.899208649213346,21.487562597358306,20.101268236238415,0,4,12
448,896,101.0659569691275,95.65431091727245,94.26801655615256,0,4,28
448,896,121.16722520536591,115.75557915351087,114.36928479239097,0,4,56
448,896,83.73727745512886,78.32563140327382,76.93933704215392,0,4,16
448,896,83.73727745512886,78.32563140327382,76.93933704215392,0,4,28
448,896,26.899208649213346,21.487562597358306,20.101268236238415,0,4,12
448,896,83.73727745512886,78.32563140327382,76.93933704215392,0,4,16
448,896,83.73727745512886,78.32563140327382,76.93933704215392,0,4,28
448,896,90.66874926072832,85.25710320887327,83.87080884775338,0,4,14
448,896,85.12357181624876,79.71192576439371,78.32563140327382,0,4,14
448,896,8.18423477409482,2.772588722239781,1.3862943611198906,0,8,8
448,896,8.877381954654766,3.4657359027997265,2.0794415416798357,0,8,8
448,896,7.491087593534876,2.0794415416798357,0.6931471805599453,0,4,8
448,896,7.491087593534876,2.0794415416798357,0.6931471805599453,0,4,8
448,896,7.491087593534876,2.0794415416798357,0.6931471805599453,0,4,8
448,896,8.877381954654766,3.4657359027997265,2.0794415416798357,0,8,8
448,896,7.491087593534876,2.0794415416798357,0.6931471805599453,0,4,8
448,896,7.491087593534876,2.0794415416798357,0.6931471805599453,0,4,8
448,896,7.491087593534876,2.0794415416798357,0.6931471805599453,0,4,8
449,898,7.493317248862145,1.3862943611198906,0.0,0,4,19
450,900,162.06736320875206,155.9581156259877,154.5718212648678,1,4,112
450,900,7.495541943884256,1.3862943611198906,0.0,3,4,25
450,900,7.495541943884256,1.3862943611198906,0.0,3,4,75
450,900,8.1886891244442,2.0794415416798357,0.6931471805599453,2,4,15
450,900,7.495541943884256,1.3862943611198906,0.0,1,4,21
450,900,7.495541943884256,1.3862943611198906,0.0,3,4,45
450,900,7.495541943884256,1.3862943611198906,0.0,1,6,45
450,900,7.495541943884256,1.3862943611198906,0.0,3,6,15
450,900,7.495541943884256,1.3862943611198906,0.0,1,6,10
450,900,8.1886891244442,2.0794415416798357,0.6931471805599453,2,6,10
450,900,8.1886891244442,2.0794415416798357,0.6931471805599453,2,6,25
450,900,7.495541943884256,1.3862943611198906,0.0,1,6,10
450,900,7.495541943884256,1.3862943611198906,0.0,3,6,9
450,900,7.495541943884256,1.3862943611198906,0.0,1,8,9
450,900,7.495541943884256,1.3862943611198906,0.0,3,6,8
450,900,7.495541943884256,1.3862943611198906,0.0,3,6,11
450,900,7.495541943884256,1.3862943611198906,0.0,1,6,8
450,900,8.1886891244442,2.0794415416798357,0.6931471805599453,1,6,8
450,900,9.574983485564092,3.4657359027997265,2.0794415416798357,1,6,8
450,900,6.802394763324311,1.3862943611198906,0.0,0,4,12
450,900,6.802394763324311,1.3862943611198906,0.0,0,4,9
450,900,6.802394763324311,1.3862943611198906,0.0,0,6,8
450,900,6.802394763324311,1.3862943611198906,0.0,0,6,9
451,902,7.4977617006225685,1.3862943611198906,0.0,2,4,20
452,904,162.76494498637987,156.65126280654763,155.26496844542774,3,4,113
452,904,7.4999765409521215,1.3862943611198906,0.0,1,4,16
452,904,6.806829360392176,0.6931471805599453,0.0,2,8,8
452,904,83.74616640254611,77.63248422271387,76.24618986159399,1,4,56
452,904,84.43931358310606,79.01877858383376,77.63248422271387,0,4,16
453,906,7.502186486602924,1.3862943611198906,0.0,2,4,75
453,906,6.80903930604298,0.6931471805599453,0.0,2,3,15
454,908,163.46250718514892,157.34440998710758,155.9581156259877,1,4,113
455,910,7.506591780070841,1.3862943611198906,0.0,2,4,32
455,910,7.506591780070841,1.3862943611198906,0.0,2,4,45
455,910,7.506591780070841,1.3862943611198906,0.0,2,4,17
456,912,164.16004997718193,158.03755716766753,156.65126280654763,3,4,114
456,912,7.508787170634276,1.3862943611198906,0.0,3,4,19
456,912,7.508787170634276,1.3862943611198906,0.0,3,4,38
456,912,7.508787170634276,1.3862943611198906,0.0,3,4,57
456,912,7.508787170634276,1.3862943611198906,0.0,3,4,57
456,912,7.508787170634276,1.3862943611198906,0.0,3,4,76
456,912,7.508787170634276,1.3862943611198906,0.0,3,4,19
456,912,7.508787170634276,1.3862943611198906,0.0,3,4,38
456,912,7.508787170634276,1.3862943611198906,0.0,3,6,19
456,912,7.508787170634276,1.3862943611198906,0.0,3,6,19
456,912,6.815639990074331,0.6931471805599453,0.0,2,6,12
456,912,6.815639990074331,0.6931471805599453,0.0,2,8,8
456,912,6.815639990074331,0.6931471805599453,0.0,2,8,7
456,912,6.815639990074331,0.6931471805599453,0.0,2,6,12
456,912,6.815639990074331,0.6931471805599453,0.0,2,6,8
456,912,6.815639990074331,0.6931471805599453,0.0,2,8,8
456,912,6.815639990074331,0.6931471805599453,0.0,2,8,8
456,912,84.4481242127882,78.32563140327382,76.93933704215392,2,4,57
456,912,7.508787170634276,1.3862943611198906,0.0,2,6,28
456,912,7.508787170634276,1.3862943611198906,0.0,2,6,28
456,912,44.24558774031138,38.123094930796995,36.7368005696771,1,4,28
456,912,6.815639990074331,1.3862943611198906,0.0,0,4,19
456,912,6.815639990074331,1.3862943611198906,0.0,0,4,19
456,912,7.508787170634276,1.3862943611198906,0.0,2,6,9
456,912,7.508787170634276,1.3862943611198906,0.0,2,6,9
456,912,6.815639990074331,1.3862943611198906,0.0,0,4,19
456,912,18.5991420595934,13.16979643063896,11.78350206951907,0,4,19
456,912,7.508787170634276,2.0794415416798357,0.6931471805599453,0,4,19
456,912,18.5991420595934,13.16979643063896,11.78350206951907,0,4,19
456,912,7.508787170634276,2.0794415416798357,0.6931471805599453,0,4,19
456,912,6.815639990074331,0.6931471805599453,0.0,2,6,11
456,912,6.815639990074331,0.6931471805599453,0.0,2,3,11
456,912,6.815639990074331,0.6931471805599453,0.0,2,6,11
456,912,7.508787170634276,1.3862943611198906,0.0,3,6,19
456,912,85.14127139334815,79.71192576439371,78.32563140327382,0,4,38
456,912,123.26436632414514,117.8350206951907,116.44872633407081,0,4,57
457,914,7.510977752014095,1.3862943611198906,0.0,0,4,20
458,916,164.85757353234166,158.73070434822748,157.34440998710758,1,4,114
458,916,7.513163545234075,1.3862943611198906,0.0,1,4,17
459,918,7.515344571180436,1.3862943611198906,0.0,2,4,17
459,918,7.515344571180436,1.3862943611198906,0.0,2,4,76
459,918,7.515344571180436,1.3862943611198906,0.0,2,4,25
459,918,6.822197390620491,0.6931471805599453,0.0,2,6,25
459,918,6.822197390620491,0.6931471805599453,0.0,2,6,25
459,918,7.515344571180436,1.3862943611198906,0.0,2,6,25
459,918,7.515344571180436,1.3862943611198906,0.0,0,8,11
460,920,165.55507801827056,159.42385152878742,158.03755716766753,3,4,115
460,920,7.517520850603031,1.3862943611198906,0.0,3,4,46
460,920,7.517520850603031,1.3862943611198906,0.0,3,4,23
460,920,7.517520850603031,1.3862943611198906,0.0,3,4,23
460,920,7.517520850603031,1.3862943611198906,0.0,1,6,46
460,920,6.824373670043086,0.6931471805599453,0.0,2,4,23
460,920,85.1500050733169,79.01877858383376,77.63248422271387,1,4,57
460,920,6.824373670043086,1.3862943611198906,0.0,0,4,46
460,920,85.84315225387685,80.40507294495366,79.01877858383376,0,4,23
461,922,7.519692404116539,1.3862943611198906,0.0,0,4,18
462,924,166.2525636004291,160.11699870934737,158.73070434822748,1,4,115
462,924,7.521859252201629,1.3862943611198906,0.0,3,4,21
462,924,7.521859252201629,1.3862943611198906,0.0,3,4,77
462,924,7.521859252201629,1.3862943611198906,0.0,3,4,33
462,924,6.828712071641684,0.6931471805599453,0.0,2,6,33
462,924,7.521859252201629,1.3862943611198906,0.0,3,6,11
462,924,6.828712071641684,0.6931471805599453,0.0,2,6,11
462,924,8.90815361332152,2.772588722239781,1.3862943611198906,3,6,11
464,928,166.95003044213357,160.81014588990732,159.42385152878742,3,4,116
464,928,7.526178913346146,1.3862943611198906,0.0,3,4,29
464,928,7.526178913346146,1.3862943611198906,0.0,3,4,29
464,928,7.526178913346146,1.3862943611198906,0.0,1,4,20
464,928,7.526178913346146,1.3862943611198906,0.0,3,4,58
464,928,7.526178913346146,1.3862943611198906,0.0,3,4,58
464,928,7.526178913346146,1.3862943611198906,0.0,1,6,10
464,928,7.526178913346146,1.3862943611198906,0.0,1,6,14
464,928,7.526178913346146,1.3862943611198906,0.0,1,6,10
464,928,6.833031732786201,0.6931471805599453,0.0,2,4,14
464,928,6.833031732786201,0.6931471805599453,0.0,2,4,14
464,928,85.85181031661996,79.71192576439371,78.32563140327382,3,4,58
464,928,44.95612666358319,38.816242111356935,37.42994775023705,1,4,29
464,928,24.161711246784833,18.021826694558577,16.635532333438686,1,4,14
464,928,6.833031732786201,1.3862943611198906,0.0,0,4,14
464,928,6.833031732786201,1.3862943611198906,0.0,0,4,10
464,928,44.262979483023244,38.816242111356935,37.42994775023705,0,4,29
464,928,6.833031732786201,1.3862943611198906,0.0,0,4,10
464,928,7.526178913346146,1.3862943611198906,0.0,1,6,14
464,928,125.36119960853685,119.91446223687053,118.52816787575065,0,4,58
464,928,6.833031732786201,1.3862943611198906,0.0,0,4,14
464,928,86.54495749717991,81.0982201255136,79.71192576439371,0,4,20
464,928,104.56678419173849,99.12004682007218,97.7337524589523,0,4,29
465,930,7.528331766707247,1.3862943611198906,0.0,2,4,15
465,930,7.528331766707247,1.3862943611198906,0.0,2,4,46
465,930,7.528331766707247,1.3862943611198906,0.0,2,4,77
465,930,6.835184586147301,0.6931471805599453,0.0,2,6,8
465,930,6.835184586147301,0.6931471805599453,0.0,2,8,8
465,930,6.835184586147301,0.6931471805599453,0.0,2,8,7
465,930,6.835184586147301,0.6931471805599453,0.0,2,6,9
465,930,6.835184586147301,0.6931471805599453,0.0,2,8,7
465,930,6.835184586147301,0.6931471805599453,0.0,2,8,7
465,930,6.835184586147301,0.6931471805599453,0.0,2,6,8
465,930,6.835184586147301,0.6931471805599453,0.0,2,8,7
465,930,6.835184586147301,0.6931471805599453,0.0,2,8,7
465,930,6.835184586147301,0.6931471805599453,0.0,2,6,9
466,932,167.6474787045929,161.50329307046727,160.11699870934737,1,4,116
466,932,7.530479995245536,1.3862943611198906,0.0,1,4,21
468,936,168.34490854694485,162.1964402510272,160.81014588990732,3,4,117
468,936,7.534762657037537,1.3862943611198906,0.0,3,4,26
468,936,7.534762657037537,1.3862943611198906,0.0,3,4,18
468,936,7.534762657037537,1.3862943611198906,0.0,3,4,78
468,936,7.534762657037537,1.3862943611198906,0.0,1,4,18
468,936,7.534762657037537,1.3862943611198906,0.0,3,4,18
468,936,7.534762657037537,1.3862943611198906,0.0,3,4,39
468,936,7.534762657037537,1.3862943611198906,0.0,3,4,39
468,936,6.841615476477592,0.6931471805599453,0.0,2,6,18
468,936,6.841615476477592,0.6931471805599453,0.0,2,6,18
468,936,7.534762657037537,1.3862943611198906,0.0,1,6,18
468,936,6.841615476477592,0.6931471805599453,0.0,2,8,9
468,936,6.841615476477592,0.6931471805599453,0.0,2,8,9
468,936,6.841615476477592,0.6931471805599453,0.0,2,6,8
468,936,6.841615476477592,0.6931471805599453,0.0,2,8,7
468,936,6.841615476477592,0.6931471805599453,0.0,2,8,8
468,936,6.841615476477592,0.6931471805599453,0.0,2,8,8
468,936,7.534762657037537,1.3862943611198906,0.0,3,6,13
468,936,6.841615476477592,0.6931471805599453,0.0,2,6,10
468,936,6.841615476477592,0.6931471805599453,0.0,2,6,10
468,936,6.841615476477592,0.6931471805599453,0.0,2,6,10
468,936,6.841615476477592,0.6931471805599453,0.0,2,6,7
468,936,6.841615476477592,0.6931471805599453,0.0,2,6,8
468,936,8.227909837597483,2.0794415416798357,0.6931471805599453,3,6,26
468,936,6.841615476477592,0.6931471805599453,0.0,2,4,10
468,936,86.5535412408713,80.40507294495366,79.01877858383376,2,4,58
468,936,6.841615476477592,1.3862943611198906,0.0,0,4,13
468,936,7.534762657037537,1.3862943611198906,0.0,1,8,8
468,936,6.841615476477592,1.3862943611198906,0.0,0,4,13
468,936,7.534762657037537,1.3862943611198906,0.0,2,6,19
468,936,7.534762657037537,2.0794415416798357,0.6931471805599453,0,4,26
468,936,7.534762657037537,1.3862943611198906,0.0,1,6,26
468,936,6.841615476477592,1.3862943611198906,0.0,0,4,18
468,936,6.841615476477592,0.6931471805599453,0.0,2,6,10
468,936,6.841615476477592,0.6931471805599453,0.0,2,3,9
468,936,6.841615476477592,0.6931471805599453,0.0,2,3,16
468,936,7.534762657037537,1.3862943611198906,0.0,3,4,13
468,936,7.534762657037537,1.3862943611198906,0.0,2,8,9
468,936,7.534762657037537,1.3862943611198906,0.0,2,6,19
468,936,87.24668842143124,81.79136730607355,80.40507294495366,0,4,39
468,936,87.24668842143124,81.79136730607355,80.40507294495366,0,4,18
468,936,87.24668842143124,81.79136730607355,80.40507294495366,0,4,18
468,936,9.326522126265592,3.1780538303479458,1.791759469228055,0,6,9
469,938,7.53689712956617,1.3862943611198906,0.0,2,4,33
470,940,169.04232012629126,162.88958743158716,161.50329307046727,1,4,117
470,940,7.539027055823995,1.3862943611198906,0.0,3,4,47
470,940,7.539027055823995,1.3862943611198906,0.0,1,6,47
471,942,7.5411524551363085,1.3862943611198906,0.0,2,4,78
471,942,6.848005274576363,0.6931471805599453,0.0,2,3,16
472,944,169.73971359773265,163.5827346121471,162.1964402510272,3,4,118
472,944,7.543273346705446,1.3862943611198906,0.0,3,4,59
472,944,7.543273346705446,1.3862943611198906,0.0,3,4,59
472,944,87.25519911109916,81.0982201255136,79.71192576439371,1,4,59
472,944,45.666368277502436,39.50938929191688,38.123094930796995,1,4,29
472,944,127.45773558357598,121.99390377855038,120.60760941743048,0,4,59
473,946,7.545389749611823,1.3862943611198906,0.0,2,4,21
474,948,170.4370891144021,164.27588179270703,162.88958743158716,1,4,118
474,948,7.547501682814967,1.3862943611198906,0.0,3,4,79
474,948,6.854354502255021,0.6931471805599453,0.0,2,6,12
475,950,7.549609165154532,1.3862943611198906,0.0,2,4,19
475,950,7.549609165154532,1.3862943611198906,0.0,2,4,47
476,952,171.1344468274984,164.96902897326697,163.5827346121471,3,4,119
476,952,7.55171221535131,1.3862943611198906,0.0,3,4,34
476,952,7.55171221535131,1.3862943611198906,0.0,3,4,17
476,952,7.55171221535131,1.3862943611198906,0.0,3,4,17
476,952,6.858565034791365,0.6931471805599453,0.0,2,6,14
476,952,7.55171221535131,1.3862943611198906,0.0,1,6,14
476,952,6.858565034791365,0.6931471805599453,0.0,2,4,10
476,952,87.95678516030496,81.79136730607355,80.40507294495366,1,4,59
476,952,6.858565034791365,1.3862943611198906,0.0,0,4,14
476,952,88.64993234086491,83.17766166719343,81.79136730607355,0,4,17
477,954,7.553810852008231,1.3862943611198906,0.0,2,4,26
477,954,7.553810852008231,1.3862943611198906,0.0,2,4,79
477,954,7.553810852008231,1.3862943611198906,0.0,0,4,20
478,956,171.83178688631838,165.66217615382692,164.27588179270703,1,4,119
480,960,172.5291094382888,166.35532333438687,164.96902897326697,3,4,120
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,16
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,24
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,40
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,80
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,48
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,16
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,20
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,20
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,24
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,20
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,30
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,30
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,40
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,60
480,960,7.560080465021827,1.3862943611198906,0.0,3,4,60
